delta,score_a,score_b,cluster_id,cluster_label,desc_len
-0.1003564,0.6262378,0.5258814,1,Data & Analytics,500
-0.07099426,0.6612045,0.59021026,1,Data & Analytics,500
-0.058822393,0.6765783,0.6177559,0,Data Engineering,500
-0.020530641,0.63608414,0.6155535,3,DevOps / SRE / Cloud,500
-0.041863203,0.70229405,0.66043085,6,Product Management,3911
-0.008953989,0.61592835,0.60697436,3,DevOps / SRE / Cloud,500
0.019715846,0.5864369,0.6061528,5,Frontend / Mobile,500
-0.057781875,0.66817075,0.6103889,3,DevOps / SRE / Cloud,500
-0.050341725,0.67796046,0.62761873,1,Data & Analytics,500
-0.008755207,0.6211072,0.612352,5,Frontend / Mobile,7246
-0.16364044,0.72505826,0.5614178,4,Backend Engineering,500
-0.05059445,0.6472116,0.59661716,0,Data Engineering,500
-0.036401987,0.65074164,0.61433965,6,Product Management,3683
-0.013195515,0.6205707,0.6073752,5,Frontend / Mobile,500
0.06758475,0.6422686,0.70985335,7,QA / Testing,500
-0.0102491975,0.6788593,0.6686101,0,Data Engineering,500
0.03562337,0.58684796,0.62247133,2,Machine Learning / AI,500
-0.03658271,0.6237574,0.5871747,1,Data & Analytics,500
-0.064998806,0.7464617,0.6814629,2,Machine Learning / AI,500
-0.010565698,0.53334975,0.52278405,6,Product Management,500
-0.07629466,0.6553637,0.579069,3,DevOps / SRE / Cloud,500
-0.050746858,0.5778507,0.52710384,1,Data & Analytics,500
0.12807453,0.6435112,0.7715857,7,QA / Testing,500
0.086079955,0.6573729,0.74345285,2,Machine Learning / AI,500
0.02785933,0.5578548,0.5857141,6,Product Management,6756
0.017026186,0.648796,0.6658222,2,Machine Learning / AI,500
0.024769604,0.67729026,0.70205986,2,Machine Learning / AI,500
-0.123366594,0.7510991,0.6277325,4,Backend Engineering,500
-0.049058914,0.62284434,0.5737854,4,Backend Engineering,500
-0.0604192,0.75086653,0.69044733,0,Data Engineering,3539
-7.790327e-05,0.6774243,0.6773464,5,Frontend / Mobile,5155
-0.033260465,0.6316494,0.5983889,1,Data & Analytics,500
-0.068177104,0.66598773,0.5978106,3,DevOps / SRE / Cloud,500
-0.045406163,0.7280438,0.68263763,7,QA / Testing,8123
-0.03240955,0.6158731,0.58346355,5,Frontend / Mobile,500
-0.05332935,0.67755616,0.6242268,5,Frontend / Mobile,500
0.061834276,0.6226862,0.6845205,2,Machine Learning / AI,500
0.032362342,0.53802246,0.5703848,1,Data & Analytics,635
-0.009885728,0.6622076,0.6523219,0,Data Engineering,500
-0.07319176,0.5930632,0.5198714,1,Data & Analytics,500
0.033745766,0.5787048,0.61245054,1,Data & Analytics,500
0.06020379,0.5839407,0.6441445,2,Machine Learning / AI,500
-0.047220528,0.61103106,0.5638105,5,Frontend / Mobile,500
0.017676055,0.53374505,0.5514211,6,Product Management,5578
0.051026344,0.5528673,0.60389364,6,Product Management,6836
-0.04663372,0.6655514,0.6189177,6,Product Management,2892
-0.07676852,0.6753708,0.5986023,0,Data Engineering,500
-0.014671564,0.59502345,0.5803519,5,Frontend / Mobile,500
0.02724719,0.60559654,0.63284373,5,Frontend / Mobile,500
0.010945082,0.66222763,0.6731727,2,Machine Learning / AI,500
0.024532557,0.6373922,0.6619248,2,Machine Learning / AI,500
-0.042033374,0.6660468,0.6240134,6,Product Management,500
-0.074701965,0.6362777,0.5615757,1,Data & Analytics,500
-0.016791284,0.65927744,0.64248616,6,Product Management,2872
-0.06608051,0.6985492,0.6324687,4,Backend Engineering,500
-0.07250059,0.6843071,0.6118065,0,Data Engineering,500
0.08812106,0.6337207,0.72184175,7,QA / Testing,500
-0.034147024,0.6465558,0.61240876,5,Frontend / Mobile,500
-0.03286147,0.6280666,0.5952051,5,Frontend / Mobile,500
-0.058562756,0.6150006,0.55643785,0,Data Engineering,500
-0.062907636,0.6227314,0.55982375,3,DevOps / SRE / Cloud,500
-0.016037166,0.55103904,0.5350019,1,Data & Analytics,500
-0.06771386,0.60564893,0.5379351,0,Data Engineering,500
0.009705782,0.6429147,0.6526205,3,DevOps / SRE / Cloud,494
-0.036645234,0.6886275,0.65198225,3,DevOps / SRE / Cloud,500
-0.04837209,0.63712454,0.58875245,0,Data Engineering,500
0.08637035,0.57088184,0.6572522,2,Machine Learning / AI,500
-0.013236463,0.64643544,0.633199,5,Frontend / Mobile,10969
0.031217813,0.5954174,0.6266352,1,Data & Analytics,500
0.114252806,0.6114921,0.7257449,2,Machine Learning / AI,500
0.031223118,0.63749224,0.66871536,5,Frontend / Mobile,500
-0.05787158,0.73318833,0.67531675,0,Data Engineering,7213
-0.10545409,0.70727617,0.6018221,0,Data Engineering,500
-0.01825273,0.59157157,0.57331884,1,Data & Analytics,500
-0.05231738,0.67169356,0.6193762,3,DevOps / SRE / Cloud,500
-0.0007805228,0.6228941,0.6221136,5,Frontend / Mobile,4849
-0.057227552,0.64452803,0.5873005,3,DevOps / SRE / Cloud,500
-0.05014348,0.6445932,0.5944497,0,Data Engineering,500
-0.07397121,0.62746817,0.55349696,3,DevOps / SRE / Cloud,500
-0.008384407,0.6605196,0.6521352,4,Backend Engineering,500
-0.08880955,0.674302,0.58549243,1,Data & Analytics,500
0.04607272,0.5691104,0.6151831,5,Frontend / Mobile,500
0.10566628,0.67491627,0.78058255,7,QA / Testing,5053
-0.013398647,0.65445524,0.6410566,5,Frontend / Mobile,500
-0.021064281,0.6316344,0.61057013,3,DevOps / SRE / Cloud,500
0.019881487,0.5978101,0.6176916,2,Machine Learning / AI,500
-0.024994612,0.6355379,0.6105433,0,Data Engineering,500
-0.045707703,0.6533086,0.60760087,0,Data Engineering,500
0.039592624,0.6700353,0.7096279,2,Machine Learning / AI,6147
-0.033064485,0.60254955,0.56948507,1,Data & Analytics,500
0.03461635,0.6503312,0.68494755,7,QA / Testing,500
0.010288894,0.6290563,0.63934517,1,Data & Analytics,500
-0.042628586,0.60626465,0.56363606,4,Backend Engineering,500
0.10441756,0.6338908,0.73830837,7,QA / Testing,500
0.05521822,0.5828847,0.63810295,2,Machine Learning / AI,500
-0.13873339,0.7732345,0.6345011,4,Backend Engineering,500
-0.1425283,0.744122,0.60159373,0,Data Engineering,500
0.045490682,0.6591841,0.7046748,2,Machine Learning / AI,500
-0.05866897,0.60576826,0.5470993,0,Data Engineering,500
-0.081070065,0.6155747,0.53450465,5,Frontend / Mobile,500
-0.09174204,0.725771,0.634029,4,Backend Engineering,500
-0.06276417,0.5993729,0.53660876,1,Data & Analytics,500
-0.0712257,0.6483294,0.5771037,4,Backend Engineering,500
0.0417642,0.65659356,0.69835776,2,Machine Learning / AI,500
-0.040940106,0.6873645,0.6464244,0,Data Engineering,500
0.01544559,0.6104257,0.6258713,7,QA / Testing,500
-0.011418104,0.5917266,0.5803085,1,Data & Analytics,500
-0.019852579,0.6561812,0.63632864,6,Product Management,4587
0.049045622,0.621125,0.6701706,2,Machine Learning / AI,500
-0.17965043,0.7775618,0.59791136,4,Backend Engineering,500
0.018525958,0.5778861,0.59641206,1,Data & Analytics,500
-0.1295318,0.6883206,0.5587888,0,Data Engineering,500
-0.09066558,0.6439093,0.5532437,0,Data Engineering,500
-0.04756838,0.68789744,0.64032906,5,Frontend / Mobile,7264
-0.027286708,0.6207953,0.5935086,3,DevOps / SRE / Cloud,500
-0.037659347,0.6121569,0.5744976,1,Data & Analytics,500
-0.060893357,0.6715529,0.61065954,0,Data Engineering,500
0.039325655,0.57941735,0.618743,1,Data & Analytics,500
0.0027570724,0.67745346,0.68021053,7,QA / Testing,500
-0.054736137,0.72574323,0.6710071,4,Backend Engineering,500
-0.0164693,0.6663867,0.6499174,7,QA / Testing,500
-0.017862916,0.6431433,0.6252804,6,Product Management,6902
-0.004883766,0.6973061,0.69242233,2,Machine Learning / AI,500
-0.09150225,0.7107127,0.6192104,4,Backend Engineering,5326
0.024104893,0.5952995,0.6194044,5,Frontend / Mobile,5426
-0.03395456,0.6242709,0.59031636,1,Data & Analytics,500
0.04942721,0.63260365,0.68203086,7,QA / Testing,500
0.009941459,0.6132981,0.6232396,5,Frontend / Mobile,500
-0.07707906,0.6530897,0.57601064,5,Frontend / Mobile,500
0.015487969,0.5809272,0.59641516,5,Frontend / Mobile,500
0.0028424263,0.57451284,0.57735527,5,Frontend / Mobile,500
-0.06965566,0.7771206,0.70746493,4,Backend Engineering,500
-0.04197669,0.6707876,0.6288109,0,Data Engineering,500
0.0007915497,0.6112826,0.61207414,7,QA / Testing,500
-0.02853012,0.70430416,0.67577404,0,Data Engineering,500
-0.03497976,0.6338911,0.59891135,0,Data Engineering,500
-0.0867185,0.71519005,0.62847155,1,Data & Analytics,500
-0.0002977848,0.5462177,0.5459199,5,Frontend / Mobile,500
-0.03854972,0.6337165,0.5951668,5,Frontend / Mobile,500
-0.12919223,0.69632655,0.5671343,4,Backend Engineering,500
-0.05726856,0.62892085,0.5716523,4,Backend Engineering,500
0.0033701062,0.6917363,0.6951064,7,QA / Testing,500
0.09424865,0.6456036,0.73985225,2,Machine Learning / AI,500
-0.07693815,0.6493535,0.57241535,0,Data Engineering,500
-0.040114462,0.60347867,0.5633642,3,DevOps / SRE / Cloud,500
-0.042494833,0.6356773,0.59318244,0,Data Engineering,500
-0.02278322,0.62502074,0.6022375,0,Data Engineering,500
-0.12850785,0.682293,0.55378515,4,Backend Engineering,500
-0.108535945,0.7007295,0.59219354,4,Backend Engineering,500
0.014842391,0.70343465,0.71827704,2,Machine Learning / AI,500
-0.04217887,0.69792205,0.6557432,6,Product Management,4834
-0.0035595298,0.6197844,0.6162249,5,Frontend / Mobile,500
-0.010303259,0.5976277,0.58732444,0,Data Engineering,500
-0.018040717,0.5834625,0.56542176,0,Data Engineering,500
-0.019736886,0.69139063,0.67165375,0,Data Engineering,500
0.007535577,0.68157166,0.68910724,7,QA / Testing,500
-0.03693211,0.69556403,0.6586319,0,Data Engineering,4589
-0.16516685,0.76514727,0.5999804,4,Backend Engineering,500
-0.066382706,0.62392294,0.55754024,5,Frontend / Mobile,500
-0.025560617,0.61396325,0.5884026,4,Backend Engineering,500
0.039955795,0.66369843,0.7036542,2,Machine Learning / AI,500
-0.048541546,0.668996,0.62045443,0,Data Engineering,500
0.1555993,0.5571605,0.7127598,2,Machine Learning / AI,500
-0.055905223,0.70081955,0.6449143,1,Data & Analytics,500
-0.036683857,0.6323451,0.5956612,3,DevOps / SRE / Cloud,500
-0.049468696,0.6065839,0.5571152,5,Frontend / Mobile,500
0.09896368,0.66260093,0.7615646,7,QA / Testing,500
-0.04813063,0.6474214,0.5992908,0,Data Engineering,500
-0.11689478,0.7419503,0.6250555,4,Backend Engineering,500
-0.009839237,0.648559,0.63871974,2,Machine Learning / AI,500
-0.0752244,0.63609654,0.56087214,0,Data Engineering,500
-0.04640144,0.64256644,0.596165,5,Frontend / Mobile,500
-0.011115432,0.5489253,0.53780985,5,Frontend / Mobile,3258
-0.005167663,0.5990157,0.59384805,1,Data & Analytics,500
-0.03313285,0.56507283,0.53194,5,Frontend / Mobile,500
-0.13410795,0.76161236,0.6275044,4,Backend Engineering,500
0.0825389,0.67957824,0.76211715,7,QA / Testing,7720
-0.068777144,0.7269547,0.65817755,0,Data Engineering,4552
0.07271159,0.610367,0.6830786,2,Machine Learning / AI,500
-0.034198225,0.6762968,0.64209855,0,Data Engineering,500
-0.07655424,0.6999488,0.62339455,4,Backend Engineering,3149
-0.053628206,0.5886692,0.535041,5,Frontend / Mobile,500
-0.015407145,0.63614583,0.6207387,6,Product Management,2614
-0.07170844,0.65636003,0.5846516,1,Data & Analytics,500
-0.020497441,0.63352597,0.6130285,3,DevOps / SRE / Cloud,500
-0.059548676,0.6774981,0.6179494,3,DevOps / SRE / Cloud,500
-0.037547052,0.6280635,0.59051645,0,Data Engineering,500
0.015917659,0.61743784,0.6333555,2,Machine Learning / AI,500
-0.058449447,0.7132542,0.65480477,3,DevOps / SRE / Cloud,500
0.07236898,0.60210747,0.67447644,7,QA / Testing,500
-0.06894541,0.6465435,0.5775981,3,DevOps / SRE / Cloud,500
0.0024874806,0.63909364,0.6415811,4,Backend Engineering,500
0.013714731,0.6066472,0.6203619,1,Data & Analytics,500
-0.027008295,0.6648521,0.6378438,1,Data & Analytics,500
-0.030209899,0.63388586,0.60367596,0,Data Engineering,500
0.066422045,0.6644394,0.7308614,2,Machine Learning / AI,500
-0.04404241,0.629528,0.5854856,5,Frontend / Mobile,500
-0.08709538,0.69060737,0.603512,0,Data Engineering,2738
-0.075461924,0.63949025,0.5640283,1,Data & Analytics,500
-0.008365631,0.5756801,0.56731445,1,Data & Analytics,500
0.06645614,0.5797984,0.64625454,2,Machine Learning / AI,8683
-0.034842253,0.6212229,0.58638066,3,DevOps / SRE / Cloud,500
0.01869762,0.7234474,0.742145,2,Machine Learning / AI,500
-0.03753209,0.6903962,0.6528641,0,Data Engineering,4800
-0.07301664,0.7205393,0.6475226,4,Backend Engineering,500
-0.078793466,0.63932204,0.5605286,3,DevOps / SRE / Cloud,500
0.015116453,0.6492071,0.66432357,6,Product Management,2765
-0.03779924,0.6252698,0.58747053,1,Data & Analytics,500
0.013005674,0.6126331,0.6256388,2,Machine Learning / AI,500
-0.03116852,0.7239745,0.692806,0,Data Engineering,6461
-0.013947368,0.56766814,0.5537208,6,Product Management,500
-0.06432682,0.6775643,0.6132375,3,DevOps / SRE / Cloud,500
-0.049760103,0.6588185,0.6090584,0,Data Engineering,500
-0.06287038,0.64955056,0.5866802,0,Data Engineering,500
0.06188667,0.5942539,0.65614057,2,Machine Learning / AI,500
-0.06430167,0.59780765,0.533506,0,Data Engineering,500
-0.020160913,0.64681876,0.62665784,3,DevOps / SRE / Cloud,500
-0.018917441,0.7147051,0.69578767,6,Product Management,3839
-0.1198948,0.6607862,0.5408914,3,DevOps / SRE / Cloud,500
-0.06331968,0.707986,0.6446663,4,Backend Engineering,500
0.051816225,0.6360348,0.687851,2,Machine Learning / AI,500
-0.014230728,0.63481885,0.6205881,1,Data & Analytics,500
-0.039722145,0.6480815,0.60835934,3,DevOps / SRE / Cloud,500
-0.08542639,0.63256603,0.54713964,0,Data Engineering,500
-0.034800768,0.69159675,0.656796,6,Product Management,6194
-0.07739091,0.7043159,0.626925,0,Data Engineering,500
-0.01891905,0.6901358,0.6712167,3,DevOps / SRE / Cloud,500
-0.0004246831,0.6164934,0.6160687,5,Frontend / Mobile,500
-0.06715888,0.6618743,0.5947154,3,DevOps / SRE / Cloud,500
-0.071448326,0.70625913,0.6348108,0,Data Engineering,500
-0.07003319,0.70409477,0.6340616,0,Data Engineering,500
0.026979864,0.6212621,0.64824194,2,Machine Learning / AI,500
-0.015804112,0.65865576,0.64285165,2,Machine Learning / AI,500
-0.02941966,0.6140199,0.5846002,0,Data Engineering,500
-0.045533776,0.6077426,0.56220883,5,Frontend / Mobile,500
-0.009529829,0.60764277,0.59811294,2,Machine Learning / AI,500
-0.015002489,0.5609403,0.54593784,1,Data & Analytics,500
